"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0500000US48203","Harrison County, Texas","69098","*****","46326","918","14215","360","281","163","421","111","0","35","2427","787","5428","1084","3497","948","1931","484",
"0500000US48205","Hartley County, Texas","5369","*****","4021","224","396","182","46","45","14","19","0","21","194","121","698","209","527","202","171","99",
"0500000US48207","Haskell County, Texas","5408","*****","4345","170","323","43","11","12","4","6","0","21","337","169","388","128","217","109","171","82",
"0500000US48209","Hays County, Texas","245351","*****","173667","2672","9511","911","1727","654","4151","357","297","175","11718","1888","44280","2960","35819","2780","8461","1389",
"0500000US48211","Hemphill County, Texas","3371","*****","2648","213","60","70","16","22","0","15","0","15","339","186","308","153","229","134","79","71",
"0500000US48213","Henderson County, Texas","82627","*****","68511","851","4611","373","303","134","551","91","40","40","1352","409","7259","959","4964","805","2295","441",
"0500000US48215","Hidalgo County, Texas","873167","*****","445353","8827","5389","665","2515","593","8281","370","155","8","94074","5326","317400","8518","312426","8362","4974","817",
"0500000US48217","Hill County, Texas","36138","*****","28841","444","2269","174","237","104","282","66","0","31","2494","362","2015","337","1061","269","954","209",
"0500000US48219","Hockley County, Texas","21495","*****","15029","570","627","69","116","37","86","24","0","28","1629","454","4008","527","3596","492","412","154",
"0500000US48221","Hood County, Texas","62459","*****","55583","761","642","180","310","181","542","85","24","32","849","449","4509","895","3329","838","1180","226",
"0500000US48223","Hopkins County, Texas","37008","*****","30096","574","2709","121","169","74","281","76","28","32","1604","500","2121","492","1478","477","643","163",
"0500000US48225","Houston County, Texas","22107","*****","14500","290","5368","225","185","172","76","49","10","18","645","223","1323","263","804","212","519","169",
"0500000US48227","Howard County, Texas","34488","*****","25493","820","2024","202","247","165","408","85","0","31","2589","648","3727","726","2927","702","800","184",
"0500000US48229","Hudspeth County, Texas","3329","*****","1235","281","24","33","20","19","34","53","0","15","507","257","1509","364","1447","354","62","61",
"0500000US48231","Hunt County, Texas","101596","*****","77750","956","7953","477","724","264","1192","185","12","20","6220","1039","7745","840","4452","683","3293","470",
"0500000US48233","Hutchinson County, Texas","20595","*****","16033","479","481","141","308","100","133","24","67","85","995","435","2578","535","1901","511","677","174",
"0500000US48235","Irion County, Texas","1561","155","1143","143","0","15","0","15","0","15","0","15","368","90","50","51","50","51","0","15",
"0500000US48237","Jack County, Texas","8588","*****","7666","150","339","99","0","21","60","84","0","21","147","123","376","118","186","97","190","80",
"0500000US48239","Jackson County, Texas","15010","*****","11532","562","886","201","25","33","91","79","0","23","984","423","1492","551","1049","468","443","188",
"0500000US48241","Jasper County, Texas","33032","*****","24750","294","5034","319","66","100","130","72","8","21","1097","385","1947","498","1044","397","903","322",
"0500000US48243","Jeff Davis County, Texas","1992","*****","1648","204","26","20","0","15","0","15","0","15","49","60","269","181","213","171","56","53",
"0500000US48245","Jefferson County, Texas","254942","*****","121024","1684","84879","871","862","300","9712","359","136","56","11928","1293","26401","2243","21176","1834","5225","1106",
"0500000US48247","Jim Hogg County, Texas","4830","*****","2967","512","26","32","0","15","53","53","0","15","170","158","1614","530","1420","515","194","146",
"0500000US48249","Jim Wells County, Texas","39060","*****","31976","1082","287","167","223","246","167","109","80","114","1453","476","4874","981","4596","992","278","214",
"0500000US48251","Johnson County, Texas","182690","*****","148833","2099","8234","427","691","249","1950","374","70","129","7354","1557","15558","1654","9771","1557","5787","757",
"0500000US48253","Jones County, Texas","19758","*****","13649","400","2159","178","99","59","70","45","0","23","1457","282","2324","440","1456","340","868","237",
"0500000US48255","Karnes County, Texas","14805","*****","9706","571","965","152","64","57","161","141","4","8","824","316","3081","547","2308","566","773","220",
"0500000US48257","Kaufman County, Texas","149773","*****","98892","1712","22755","703","555","198","2277","247","76","69","6612","1140","18606","2156","13580","1824","5026","1065",
"0500000US48259","Kendall County, Texas","45376","*****","36565","869","353","236","221","161","516","252","67","75","2661","934","4993","791","3662","735","1331","382",
"0500000US48261","Kenedy County, Texas","116","95","75","84","0","15","1","3","1","3","0","15","0","15","39","40","39","40","0","15",
"0500000US48263","Kent County, Texas","635","119","551","116","6","12","0","15","0","15","0","15","29","45","49","30","25","20","24","17",
"0500000US48265","Kerr County, Texas","52810","*****","41252","826","872","118","178","219","423","155","12","22","3848","842","6225","863","4831","892","1394","369",
"0500000US48267","Kimble County, Texas","4316","*****","3525","186","75","64","7","9","0","15","0","15","162","107","547","188","471","191","76","67",
"0500000US48269","King County, Texas","216","72","184","70","0","15","0","15","0","15","0","15","3","4","29","26","20","21","9","14",
"0500000US48271","Kinney County, Texas","3157","*****","2661","326","0","15","36","52","0","15","0","15","0","15","460","335","439","338","21","25",
"0500000US48273","Kleberg County, Texas","30860","*****","18374","1298","937","207","203","124","407","177","0","31","1459","466","9480","1350","8754","1308","726","248",
"0500000US48275","Knox County, Texas","3333","*****","2442","151","199","86","3","5","62","73","0","15","156","70","471","158","407","150","64","35",
"0500000US48277","Lamar County, Texas","50149","*****","38958","437","6380","391","423","168","443","79","117","180","793","287","3035","536","1106","441","1929","394",
"0500000US48279","Lamb County, Texas","13024","*****","10188","453","453","83","60","58","68","24","34","51","374","168","1847","407","1553","412","294","100",
"0500000US48281","Lampasas County, Texas","21829","*****","17429","445","968","183","134","93","235","94","1","5","627","172","2435","438","1577","343","858","266",
"0500000US48283","La Salle County, Texas","6965","95","3627","628","232","103","0","21","6","15","0","21","861","362","2239","619","2205","625","34","45",
"0500000US48285","Lavaca County, Texas","20379","*****","15746","395","1071","135","49","62","100","32","2","4","2021","420","1390","286","864","284","526","181",
"0500000US48287","Lee County, Texas","17543","*****","13507","471","1847","174","280","198","67","113","0","23","327","224","1515","423","1209","399","306","151",
"0500000US48289","Leon County, Texas","15928","*****","13215","306","1199","81","44","53","21","21","0","23","839","268","610","181","354","141","256","88",
"0500000US48291","Liberty County, Texas","93523","*****","63934","1827","7939","478","373","223","415","153","21","27","10566","1823","10275","1850","8255","1681","2020","580",
"0500000US48293","Limestone County, Texas","22222","*****","14335","531","3780","97","89","51","233","6","33","43","322","137","3430","524","3168","528","262","102",
"0500000US48295","Lipscomb County, Texas","3038","*****","2196","159","12","18","28","22","14","21","14","20","410","133","364","121","218","110","146","49",
"0500000US48297","Live Oak County, Texas","11374","*****","9478","311","279","76","18","29","263","231","82","122","230","102","1024","398","695","275","329","232",
"0500000US48299","Llano County, Texas","21637","*****","19493","221","133","114","85","74","103","54","0","28","591","317","1232","267","673","185","559","223",
"0500000US48301","Loving County, Texas","96","76","91","76","0","15","0","15","5","6","0","15","0","15","0","15","0","15","0","15",
"0500000US48303","Lubbock County, Texas","311509","*****","216279","3031","22261","1014","2012","486","7498","277","364","214","21827","1674","41268","2922","32353","2566","8915","1109",
"0500000US48305","Lynn County, Texas","5619","*****","4032","210","84","58","44","54","9","5","13","17","323","133","1114","215","994","194","120","60",
"0500000US48307","McCulloch County, Texas","7638","*****","5837","375","65","43","39","35","31","42","0","21","386","228","1280","390","911","398","369","170",
"0500000US48309","McLennan County, Texas","261090","*****","177338","2210","36801","815","1282","506","4066","255","143","150","8415","1200","33045","2281","25584","2179","7461","820",
"0500000US48311","McMullen County, Texas","670","199","524","148","0","15","6","9","0","15","0","15","23","36","117","90","103","89","14","24",
"0500000US48313","Madison County, Texas","13556","*****","9008","340","2173","273","19","32","175","139","0","23","857","327","1324","425","741","330","583","248",
"0500000US48315","Marion County, Texas","9668","*****","6901","100","2117","140","71","89","58","57","14","20","151","128","356","181","201","135","155","122",
"0500000US48317","Martin County, Texas","5228","*****","4025","321","67","81","0","21","15","28","0","21","572","304","549","284","421","268","128","102",
"0500000US48319","Mason County, Texas","3959","*****","3430","197","3","5","0","15","28","20","0","15","337","196","161","129","154","127","7","12",
"0500000US48321","Matagorda County, Texas","36251","*****","20954","1207","3574","235","60","53","628","57","80","72","6637","1127","4318","1100","3577","1087","741","291",
"0500000US48323","Maverick County, Texas","57806","*****","30045","2231","84","106","1244","304","168","182","0","35","5311","1162","20954","2164","20622","2143","332","319",
"0500000US48325","Medina County, Texas","51432","*****","35904","1324","1285","347","301","184","482","239","0","35","3398","766","10062","1260","9075","1226","987","308",
"0500000US48327","Menard County, Texas","1964","*****","1608","131","1","4","23","31","0","15","0","15","80","77","252","124","152","106","100","50",
"0500000US48329","Midland County, Texas","169393","*****","111121","3379","11578","970","959","336","3311","355","47","56","18424","2633","23953","2994","19506","2667","4447","964",
"0500000US48331","Milam County, Texas","25080","*****","18807","594","2687","252","47","39","89","72","39","67","1307","406","2104","560","1570","503","534","240",
"0500000US48333","Mills County, Texas","4501","*****","3649","215","30","32","4","8","13","18","0","15","170","162","635","218","467","208","168","41",
"0500000US48335","Mitchell County, Texas","8947","*****","6017","405","722","185","96","67","10","12","0","21","658","311","1444","392","744","310","700","287",
"0500000US48337","Montague County, Texas","20197","*****","18501","334","159","84","93","56","0","28","1","3","590","279","853","262","383","232","470","109",
"0500000US48339","Montgomery County, Texas","629989","*****","474627","3920","35254","1728","2294","723","20776","860","317","143","23823","3215","72898","3856","56152","3474","16746","1519",
"0500000US48341","Moore County, Texas","21284","*****","13861","834","901","49","134","112","834","235","0","28","1646","546","3908","594","3168","598","740","294",
"0500000US48343","Morris County, Texas","11993","*****","8167","240","2698","112","43","38","117","23","4","8","603","207","361","124","62","64","299","108",
"0500000US48345","Motley County, Texas","1223","167","1013","164","25","35","0","15","0","15","0","15","42","40","143","71","89","64","54","29",
